scenario_id,ego_id,rule,repairability,model,TV,TC,SAT_time,TC_time,reach_time,total_time
DEU_AachenFrankenburg-1_191860_T-1879,10137,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'i', 'n', '~c', '~b', '~g', '~f', '~j', '~d', '~e', '~k', '~h'}",3,-inf,8.74996185302734E-05,0.0523972511291504,0,0.0524847507476807
DEU_AachenFrankenburg-1_201880_T-1899,10178,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'i', 'n', '~c', '~b', '~g', '~f', '~j', '~d', '~e', '~k', '~h'}",3,-inf,8.44001770019531E-05,0.053159236907959,0,0.0532436370849609
DEU_AachenBendplatz-1_124780_T-4799,10322,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', 'h', '~g', '~f', '~j', '~d', '~i', '~e', '~k'}",2,-inf,8.41617584228516E-05,0.0534274578094482,0,0.0535116195678711
DEU_AachenBendplatz-1_112480_T-2499,10159,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",5,0,6.24656677246094E-05,0.033287525177002,0.0208067893981934,0.0541567802429199
DEU_AachenBendplatz-1_121100_T-1119,10056,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~b', '~g', '~f', 'c', '~j', '~d', '~i', '~e', '~k', '~h'}",2,-inf,9.08374786376953E-05,0.0543286800384522,0,0.0544195175170898
DEU_AachenBendplatz-1_153540_T-3559,10231,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",12,8,6.43730163574219E-05,0.0322284698486328,0.0221550464630127,0.0544478893280029
DEU_AachenBendplatz-1_91280_T-1299,10080,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",18,16,6.31809234619141E-05,0.033581018447876,0.0208992958068848,0.0545434951782227
DEU_AachenBendplatz-1_81220_T-1239,10097,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",11,7,0.00006103515625,0.0351195335388184,0.0197775363922119,0.0549581050872803
DEU_AachenBendplatz-1_171540_T-1559,10118,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'n', '~c', '~b', '~g', '~f', 'e', '~j', '~d', '~i', '~k', '~h'}",2,-inf,8.94069671630859E-05,0.0550987720489502,0,0.0551881790161133
DEU_AachenBendplatz-1_16680_T-699,10065,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",12,8,6.46114349365234E-05,0.0317866802215576,0.0235152244567871,0.0553665161132813
DEU_AachenFrankenburg-1_231360_T-1379,10130,R_IN4,error/failed with maximum recursion depth exceeded in comparison,"{'~m', '~a', 'o', 'i', 'n', '~c', '~b', '~g', '~f', '~j', '~d', '~e', '~k', '~h'}",2,-inf,9.17911529541016E-05,0.0553426742553711,0,0.0554344654083252
DEU_AachenBendplatz-1_91500_T-1519,10076,R_IN1,not repairable,"{'~a', '~d', '~c', '~b', '~e'}",7,0,6.12735748291016E-05,0.0338869094848633,0.0218768119812012,0.0558249950408936
