scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-33_261_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_261_T-1.xml,13,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,1.3909920080004667,25.723348393999913,25.723348393999913,,11,,,7151,0,paper_example
DEU_LocationALower-33_265_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_265_T-1.xml,22,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.313851289000013,0.2201175849986612,0.2201175849986612,0.4405040489982639,20,inf,,1,0,paper_example
DEU_LocationALower-33_96_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_96_T-1.xml,9,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3253373939987796,0.4073412020006799,0.4073412020006799,0.45840136100014206,7,inf,,41,0,paper_example
DEU_LocationALower-34_120_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_120_T-1.xml,17,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.380896082999243,0.1981099609984085,0.1981099609984085,0.47703396799988695,15,inf,,1,0,paper_example
DEU_LocationALower-34_146_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_146_T-1.xml,14,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3325367760007794,0.2571869829989737,0.2571869829989737,0.5470363230015209,11,inf,,1,0,paper_example
DEU_LocationALower-34_147_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_147_T-1.xml,16,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3260130280032172,0.26065549600025406,0.26065549600025406,0.4918435979998321,15,inf,,1,0,paper_example
DEU_LocationALower-34_163_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_163_T-1.xml,15,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,1.3495501939978567,17.291439843000262,17.291439843000262,,11,,,4907,0,paper_example
DEU_LocationALower-34_179_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_179_T-1.xml,15,R_G1_R_G3,0,20,rule_filtered,True,False,False,False,1.273200600000564,13.700698291999288,13.700698291999288,,11,,,3791,0,paper_example
DEU_LocationALower-34_37_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_37_T-1.xml,9,R_G1_R_G3,0,19,rule_filtered,True,True,True,True,1.3551277509977808,0.40946777399949497,0.40946777399949497,0.5460101819990086,8,inf,,28,0,paper_example
DEU_LocationALower-34_49_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_49_T-1.xml,10,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3526455589999387,0.396138106003491,0.396138106003491,0.9926997629991092,9,inf,,41,0,paper_example
DEU_LocationALower-34_96_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-34_96_T-1.xml,14,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3825001170007454,0.4288237360015046,0.4288237360015046,0.5501703270019789,12,inf,,41,0,paper_example
DEU_LocationALower-35_126_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_126_T-1.xml,20,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3594397009983368,0.40057442800025456,0.40057442800025456,0.576481326999783,18,inf,,41,0,paper_example
DEU_LocationALower-35_263_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-35_263_T-1.xml,12,R_G1_R_G3,0,20,rule_filtered,True,True,True,True,1.3363266640008078,0.539439410000341,0.539439410000341,0.5961526009996305,10,inf,,71,0,paper_example
