scenario_id,scenario_path,ego_id,rule,repeat,num_steps,mode,lin2025_replanable,planner_returned,monitor_compliant,success,setup_time,planning_time,core_total_time,validation_time,fixed_other_id,updated_tv,error,rule_candidates_checked,rule_candidate_limit,in1_strategy
DEU_LocationALower-33_128_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_128_T-1.xml,6,R_G3,0,20,rule_filtered,True,True,True,True,1.209803085999738,0.20747109599687974,0.20747109599687974,0.33375172799787833,,inf,,1,0,paper_batch
DEU_LocationALower-33_142_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_142_T-1.xml,10,R_G3,0,15,rule_filtered,True,True,True,True,1.2582587789984245,0.25783424800101784,0.25783424800101784,0.41224905499984743,,inf,,8,0,paper_batch
DEU_LocationALower-33_16_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_16_T-1.xml,12,R_G3,0,20,rule_filtered,True,True,True,True,1.2659591350020492,0.2304157770013262,0.2304157770013262,0.3449655470030848,,inf,,1,0,paper_batch
DEU_LocationALower-33_183_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_183_T-1.xml,25,R_G3,0,20,rule_filtered,True,True,True,True,1.2414253980023204,0.1948397890009801,0.1948397890009801,0.43270036399917444,,inf,,1,0,paper_batch
DEU_LocationALower-33_219_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_219_T-1.xml,8,R_G3,0,17,rule_filtered,True,True,True,True,1.3973486939976283,0.27062390499850153,0.27062390499850153,0.4041770580006414,,inf,,1,0,paper_batch
DEU_LocationALower-33_228_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_228_T-1.xml,14,R_G3,0,20,rule_filtered,True,True,True,True,1.9519449829967925,0.2942637489977642,0.2942637489977642,0.38570121899829246,,inf,,1,0,paper_batch
DEU_LocationALower-33_233_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_233_T-1.xml,14,R_G3,0,20,rule_filtered,True,True,True,True,1.275163923000946,0.22742524500063155,0.22742524500063155,0.7962463370022306,,inf,,1,0,paper_batch
DEU_LocationALower-33_261_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_261_T-1.xml,13,R_G3,0,20,rule_filtered,True,True,True,True,1.2784723690019746,0.22052818999873125,0.22052818999873125,0.37518509100118536,,inf,,1,0,paper_batch
DEU_LocationALower-33_265_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_265_T-1.xml,22,R_G3,0,20,rule_filtered,True,True,True,True,1.289557830998092,0.2395424699971045,0.2395424699971045,0.5655510139986291,,inf,,1,0,paper_batch
DEU_LocationALower-33_46_T-1,scenarios/experiment_scenarios/highd/DEU_LocationALower-33_46_T-1.xml,17,R_G3,0,20,rule_filtered,True,True,True,True,1.5564807129994733,0.2650847570002952,0.2650847570002952,0.39627737300179433,,inf,,1,0,paper_batch
