rule_group,scenario_id,ego_id,sat_solver_mode,monitor_ok,repair_ok,repaired,tv,tv_class,rule_to_tv,rule_to_tv_classes,iterations,error_type,error,captured_failure_lines,potential_masked_bug,wall_time
R_IN1,DEU_AachenBendplatz-1_73920_T-3939,10153,dpll,True,True,True,6,finite_positive,{'R_IN1': 6},{'R_IN1': 'finite_positive'},1,,,,False,1.8998661041259766
R_IN1,DEU_AachenBendplatz-1_73920_T-3939,10153,domain_dpll,True,True,True,6,finite_positive,{'R_IN1': 6},{'R_IN1': 'finite_positive'},1,,,,False,1.866497278213501
R_IN1,DEU_AachenBendplatz-1_161380_T-1399,10106,dpll,True,True,True,3,finite_positive,{'R_IN1': 3},{'R_IN1': 'finite_positive'},1,,,,False,2.7122185230255127
R_IN1,DEU_AachenBendplatz-1_161380_T-1399,10106,domain_dpll,True,True,True,3,finite_positive,{'R_IN1': 3},{'R_IN1': 'finite_positive'},1,,,,False,1.9306752681732178
R_IN1,DEU_AachenBendplatz-1_10700_T-719,10051,dpll,True,True,False,7,finite_positive,{'R_IN1': 7},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,1.9962360858917236
R_IN1,DEU_AachenBendplatz-1_10700_T-719,10051,domain_dpll,True,True,False,7,finite_positive,{'R_IN1': 7},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,1.9199886322021484
R_IN1,DEU_AachenBendplatz-1_83540_T-3559,10269,dpll,True,True,True,13,finite_positive,{'R_IN1': 13},{'R_IN1': 'finite_positive'},1,,,,False,1.926135778427124
R_IN1,DEU_AachenBendplatz-1_83540_T-3559,10269,domain_dpll,True,True,True,13,finite_positive,{'R_IN1': 13},{'R_IN1': 'finite_positive'},1,,,,False,1.9532253742218018
R_IN1,DEU_AachenBendplatz-1_113760_T-3779,10254,dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,1.9471333026885986
R_IN1,DEU_AachenBendplatz-1_113760_T-3779,10254,domain_dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,1.8888885974884033
R_IN1,DEU_AachenBendplatz-1_93760_T-3779,10229,dpll,True,True,True,6,finite_positive,{'R_IN1': 6},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821ade53c40> could not find a single route,False,1.962700605392456
R_IN1,DEU_AachenBendplatz-1_93760_T-3779,10229,domain_dpll,True,True,True,6,finite_positive,{'R_IN1': 6},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821ac990610> could not find a single route,False,1.9360899925231934
R_IN1,DEU_AachenBendplatz-1_141960_T-1979,10140,dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,1.933913230895996
R_IN1,DEU_AachenBendplatz-1_141960_T-1979,10140,domain_dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,1.889932632446289
R_IN1,DEU_AachenBendplatz-1_81000_T-1019,10078,dpll,True,True,True,9,finite_positive,{'R_IN1': 9},{'R_IN1': 'finite_positive'},1,,,,False,1.9688818454742432
R_IN1,DEU_AachenBendplatz-1_81000_T-1019,10078,domain_dpll,True,True,True,9,finite_positive,{'R_IN1': 9},{'R_IN1': 'finite_positive'},1,,,,False,1.89383864402771
R_IN1,DEU_AachenBendplatz-1_122260_T-2279,10128,dpll,True,True,False,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,2.1244282722473145
R_IN1,DEU_AachenBendplatz-1_122260_T-2279,10128,domain_dpll,True,True,False,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,2.052924394607544
R_IN1,DEU_AachenBendplatz-1_163720_T-3739,10270,dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,2.0183420181274414
R_IN1,DEU_AachenBendplatz-1_163720_T-3739,10270,domain_dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,1.9309587478637695
R_IN1,DEU_AachenBendplatz-1_13840_T-859,10063,dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,1.9309570789337158
R_IN1,DEU_AachenBendplatz-1_13840_T-859,10063,domain_dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,1.9062714576721191
R_IN1,DEU_AachenBendplatz-1_81940_T-1959,10157,dpll,True,True,False,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,2.0771613121032715
R_IN1,DEU_AachenBendplatz-1_81940_T-1959,10157,domain_dpll,True,True,False,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,2.7960917949676514
R_IN1,DEU_AachenBendplatz-1_171180_T-1199,10090,dpll,True,True,False,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,2.728963851928711
R_IN1,DEU_AachenBendplatz-1_171180_T-1199,10090,domain_dpll,True,True,False,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,2.687762498855591
R_IN1,DEU_AachenBendplatz-1_171380_T-1399,10107,dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,2.044001340866089
R_IN1,DEU_AachenBendplatz-1_171380_T-1399,10107,domain_dpll,True,True,True,8,finite_positive,{'R_IN1': 8},{'R_IN1': 'finite_positive'},1,,,,False,2.052574396133423
R_IN1,DEU_AachenBendplatz-1_14360_T-379,10028,dpll,True,True,True,9,finite_positive,{'R_IN1': 9},{'R_IN1': 'finite_positive'},1,,,,False,1.955963373184204
R_IN1,DEU_AachenBendplatz-1_14360_T-379,10028,domain_dpll,True,True,True,9,finite_positive,{'R_IN1': 9},{'R_IN1': 'finite_positive'},1,,,,False,1.9385535717010498
R_IN1,DEU_AachenBendplatz-1_132180_T-2199,10158,dpll,True,True,True,9,finite_positive,{'R_IN1': 9},{'R_IN1': 'finite_positive'},1,,,,False,2.209728717803955
R_IN1,DEU_AachenBendplatz-1_132180_T-2199,10158,domain_dpll,True,True,True,9,finite_positive,{'R_IN1': 9},{'R_IN1': 'finite_positive'},1,,,,False,2.1885628700256348
R_IN1,DEU_AachenBendplatz-1_134380_T-4399,10309,dpll,True,True,True,10,finite_positive,{'R_IN1': 10},{'R_IN1': 'finite_positive'},1,,,,False,2.321777582168579
R_IN1,DEU_AachenBendplatz-1_134380_T-4399,10309,domain_dpll,True,True,True,10,finite_positive,{'R_IN1': 10},{'R_IN1': 'finite_positive'},1,,,,False,2.286846160888672
R_IN1,DEU_AachenBendplatz-1_125580_T-5599,10402,dpll,True,True,False,10,finite_positive,{'R_IN1': 10},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,2.3084614276885986
R_IN1,DEU_AachenBendplatz-1_125580_T-5599,10402,domain_dpll,True,True,False,10,finite_positive,{'R_IN1': 10},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,2.2296535968780518
R_IN1,DEU_AachenBendplatz-1_102320_T-2339,10147,dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821ab9fe110> could not find a single route,False,1.938887357711792
R_IN1,DEU_AachenBendplatz-1_102320_T-2339,10147,domain_dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821d666acb0> could not find a single route,False,1.930084228515625
R_IN1,DEU_AachenBendplatz-1_102160_T-2179,10130,dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,,False,2.0802032947540283
R_IN1,DEU_AachenBendplatz-1_102160_T-2179,10130,domain_dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,,False,2.8097221851348877
R_IN1,DEU_AachenBendplatz-1_144920_T-4939,10367,dpll,True,True,True,16,finite_positive,{'R_IN1': 16},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821ab9d9e70> could not find a single route,False,2.0325143337249756
R_IN1,DEU_AachenBendplatz-1_144920_T-4939,10367,domain_dpll,True,True,True,16,finite_positive,{'R_IN1': 16},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7822046b0070> could not find a single route,False,1.9898924827575684
R_IN1,DEU_AachenBendplatz-1_83420_T-3439,10262,dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7822042d9cf0> could not find a single route,False,1.9903323650360107
R_IN1,DEU_AachenBendplatz-1_83420_T-3439,10262,domain_dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821d6537430> could not find a single route,False,1.9173460006713867
R_IN1,DEU_AachenBendplatz-1_124320_T-4339,10290,dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821d610a9b0> could not find a single route,False,2.0396242141723633
R_IN1,DEU_AachenBendplatz-1_124320_T-4339,10290,domain_dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821d610a9b0> could not find a single route,False,2.0011227130889893
R_IN1,DEU_AachenBendplatz-1_132580_T-2599,10183,dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,,False,2.0864627361297607
R_IN1,DEU_AachenBendplatz-1_132580_T-2599,10183,domain_dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,,False,2.073770761489868
R_IN1,DEU_AachenBendplatz-1_71480_T-1499,10069,dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821cfbf66e0> could not find a single route,False,2.007614850997925
R_IN1,DEU_AachenBendplatz-1_71480_T-1499,10069,domain_dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x78234305c9d0> could not find a single route,False,1.962667465209961
R_IN1,DEU_AachenBendplatz-1_143920_T-3939,10304,dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,,False,2.027655839920044
R_IN1,DEU_AachenBendplatz-1_143920_T-3939,10304,domain_dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,,False,2.01684832572937
R_IN1,DEU_AachenBendplatz-1_83340_T-3359,10255,dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821d6000c40> could not find a single route,False,1.9983365535736084
R_IN1,DEU_AachenBendplatz-1_83340_T-3359,10255,domain_dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821ab2aa350> could not find a single route,False,1.973578691482544
R_IN1,DEU_AachenBendplatz-1_143100_T-3119,10232,dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,,False,2.0352320671081543
R_IN1,DEU_AachenBendplatz-1_143100_T-3119,10232,domain_dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,,False,1.973170280456543
R_IN1,DEU_AachenBendplatz-1_162040_T-2059,10162,dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,,False,2.0191872119903564
R_IN1,DEU_AachenBendplatz-1_162040_T-2059,10162,domain_dpll,True,True,True,11,finite_positive,{'R_IN1': 11},{'R_IN1': 'finite_positive'},1,,,,False,1.9556775093078613
R_IN1,DEU_AachenBendplatz-1_123880_T-3899,10251,dpll,True,True,True,13,finite_positive,{'R_IN1': 13},{'R_IN1': 'finite_positive'},1,,,,False,2.0713798999786377
R_IN1,DEU_AachenBendplatz-1_123880_T-3899,10251,domain_dpll,True,True,True,13,finite_positive,{'R_IN1': 13},{'R_IN1': 'finite_positive'},1,,,,False,2.026381015777588
R_IN1,DEU_AachenBendplatz-1_132020_T-2039,10150,dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,,False,2.045797824859619
R_IN1,DEU_AachenBendplatz-1_132020_T-2039,10150,domain_dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,,False,2.0051467418670654
R_IN1,DEU_AachenBendplatz-1_154860_T-4879,10303,dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,,False,2.0417017936706543
R_IN1,DEU_AachenBendplatz-1_154860_T-4879,10303,domain_dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,,False,2.767387628555298
R_IN1,DEU_AachenBendplatz-1_7120_T-139,10017,dpll,True,True,True,13,finite_positive,{'R_IN1': 13},{'R_IN1': 'finite_positive'},1,,,,False,2.087700605392456
R_IN1,DEU_AachenBendplatz-1_7120_T-139,10017,domain_dpll,True,True,True,13,finite_positive,{'R_IN1': 13},{'R_IN1': 'finite_positive'},1,,,,False,2.0193095207214355
R_IN1,DEU_AachenBendplatz-1_143560_T-3579,10274,dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821cf39b580> could not find a single route,False,2.0122838020324707
R_IN1,DEU_AachenBendplatz-1_143560_T-3579,10274,domain_dpll,True,True,True,12,finite_positive,{'R_IN1': 12},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821cd822560> could not find a single route,False,2.004322052001953
R_IN1,DEU_AachenBendplatz-1_122380_T-2399,10146,dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,,False,2.1026456356048584
R_IN1,DEU_AachenBendplatz-1_122380_T-2399,10146,domain_dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,,False,2.091621160507202
R_IN1,DEU_AachenBendplatz-1_125560_T-5579,10400,dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,,False,2.12534499168396
R_IN1,DEU_AachenBendplatz-1_125560_T-5579,10400,domain_dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,,False,2.093843698501587
R_IN1,DEU_AachenBendplatz-1_81800_T-1819,10144,dpll,True,True,False,15,finite_positive,{'R_IN1': 15},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,2.232159376144409
R_IN1,DEU_AachenBendplatz-1_81800_T-1819,10144,domain_dpll,True,True,False,15,finite_positive,{'R_IN1': 15},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,2.192699432373047
R_IN1,DEU_AachenBendplatz-1_124500_T-4519,10305,dpll,True,True,False,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,2.298943042755127
R_IN1,DEU_AachenBendplatz-1_124500_T-4519,10305,domain_dpll,True,True,False,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,2.2021844387054443
R_IN1,DEU_AachenBendplatz-1_82520_T-2539,10192,dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821cca7acb0> could not find a single route,False,2.090730667114258
R_IN1,DEU_AachenBendplatz-1_82520_T-2539,10192,domain_dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821aa95b7c0> could not find a single route,False,2.0066652297973633
R_IN1,DEU_AachenBendplatz-1_13520_T-539,10031,dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,,False,2.2923688888549805
R_IN1,DEU_AachenBendplatz-1_13520_T-539,10031,domain_dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,,False,2.302842378616333
R_IN1,DEU_AachenBendplatz-1_155340_T-5359,10343,dpll,True,True,True,15,finite_positive,{'R_IN1': 15},{'R_IN1': 'finite_positive'},1,,,,False,2.18855357170105
R_IN1,DEU_AachenBendplatz-1_155340_T-5359,10343,domain_dpll,True,True,True,15,finite_positive,{'R_IN1': 15},{'R_IN1': 'finite_positive'},1,,,,False,2.075434684753418
R_IN1,DEU_AachenBendplatz-1_121020_T-1039,10053,dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,,False,2.1205203533172607
R_IN1,DEU_AachenBendplatz-1_121020_T-1039,10053,domain_dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,,False,2.068596124649048
R_IN1,DEU_AachenBendplatz-1_82760_T-2779,10212,dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821aa053340> could not find a single route,False,2.9761080741882324
R_IN1,DEU_AachenBendplatz-1_82760_T-2779,10212,domain_dpll,True,True,True,14,finite_positive,{'R_IN1': 14},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821ae4517e0> could not find a single route,False,2.208021402359009
R_IN1,DEU_AachenBendplatz-1_142480_T-2499,10180,dpll,True,True,False,16,finite_positive,{'R_IN1': 16},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,2.3190743923187256
R_IN1,DEU_AachenBendplatz-1_142480_T-2499,10180,domain_dpll,True,True,False,16,finite_positive,{'R_IN1': 16},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,2.279550313949585
R_IN1,DEU_AachenBendplatz-1_81520_T-1539,10114,dpll,True,True,True,15,finite_positive,{'R_IN1': 15},{'R_IN1': 'finite_positive'},1,,,,False,2.147278070449829
R_IN1,DEU_AachenBendplatz-1_81520_T-1539,10114,domain_dpll,True,True,True,15,finite_positive,{'R_IN1': 15},{'R_IN1': 'finite_positive'},1,,,,False,2.0944173336029053
R_IN1,DEU_AachenBendplatz-1_151520_T-1539,10108,dpll,True,True,True,15,finite_positive,{'R_IN1': 15},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821ae5b2590> could not find a single route,False,2.2995405197143555
R_IN1,DEU_AachenBendplatz-1_151520_T-1539,10108,domain_dpll,True,True,True,15,finite_positive,{'R_IN1': 15},{'R_IN1': 'finite_positive'},1,,,Error occurred while planning route: Planner <commonroad_route_planner.planners.networkx.NetworkxRoutePlanner object at 0x7821aa75a6b0> could not find a single route,False,2.2217888832092285
R_IN1,DEU_AachenBendplatz-1_101840_T-1859,10111,dpll,True,True,True,17,finite_positive,{'R_IN1': 17},{'R_IN1': 'finite_positive'},1,,,,False,2.1502082347869873
R_IN1,DEU_AachenBendplatz-1_101840_T-1859,10111,domain_dpll,True,True,True,17,finite_positive,{'R_IN1': 17},{'R_IN1': 'finite_positive'},1,,,,False,2.1223177909851074
R_IN1,DEU_AachenBendplatz-1_121740_T-1759,10096,dpll,True,True,False,17,finite_positive,{'R_IN1': 17},{'R_IN1': 'finite_positive'},5,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 6 iteration(s)  *******,True,2.4072725772857666
R_IN1,DEU_AachenBendplatz-1_121740_T-1759,10096,domain_dpll,True,True,False,17,finite_positive,{'R_IN1': 17},{'R_IN1': 'finite_positive'},2,,repair returned None,* 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | * 	<VPRepairer>: VP repair failed for current SAT model: x and/or y coordinate outside of projection domain | *******   Repairing Failed ಠ_ಠ with 3 iteration(s)  *******,True,2.3808467388153076
R_IN1,DEU_AachenBendplatz-1_161200_T-1219,10100,dpll,True,True,True,17,finite_positive,{'R_IN1': 17},{'R_IN1': 'finite_positive'},1,,,,False,2.154045581817627
