scenario_name,ego_id,violated_rules,rule_to_tv,lanelet_assigned_steps,raw_violated_rules,raw_rule_to_tv,sat_solver_mode,repairer_type,planner,constraint_mode,selection_reason,attempted_smt_configurations,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_MONAMerge-2_10006160_T-6179.xml,14836,R_G1,R_G1:10,20,R_G1,R_G1:10,domain_dpll,vp,,,,,True,2,10,0,inf,0,0.001546621322631836,4.4345855712890625e-05,0.0002892017364501953,0.0010178089141845703,0.0016667842864990234,0.0002086162567138672,0.0,0.0,0.0,0.0,0.004773378372192383,0.7483999729156494,
DEU_MONAMerge-2_10006160_T-6179.xml,14844,R_G1,R_G1:10,20,R_G1,R_G1:10,domain_dpll,vp,,,,,True,2,10,0,inf,0,0.0015766620635986328,3.695487976074219e-05,0.0002770423889160156,0.0007190704345703125,0.0017104148864746094,0.0003247261047363281,0.0,0.0,0.0,0.0,0.004644870758056641,0.7433228492736816,
DEU_MONAMerge-2_10006200_T-6219.xml,14857,R_G1,R_G1:10,20,R_G1,R_G1:10,domain_dpll,vp,,,,,True,2,10,0,inf,0,0.0014705657958984375,4.6253204345703125e-05,0.0002894401550292969,0.0009145736694335938,0.0018939971923828125,0.0003108978271484375,0.0,0.0,0.0,0.0,0.004925727844238281,0.7357027530670166,
DEU_MONAMerge-2_1000640_T-659.xml,10665,R_G1,R_G1:11,20,R_G1,R_G1:11,domain_dpll,vp,,,,,True,1,11,0,inf,0,0.0017542839050292969,2.4557113647460938e-05,0.00023245811462402344,0.00028967857360839844,0.0031282901763916016,0.00046753883361816406,0.0,0.0,0.0,0.0,0.005896806716918945,0.7479562759399414,
DEU_MONAMerge-2_10006480_T-6499.xml,15037,R_G1,R_G1:15,20,R_G1,R_G1:15,domain_dpll,vp,,,,,True,2,15,0,inf,0,0.0015153884887695312,4.363059997558594e-05,0.000255584716796875,0.0006895065307617188,0.0012984275817871094,0.00019311904907226562,0.0,0.0,0.0,0.0,0.003995656967163086,0.7702467441558838,
DEU_MONAMerge-2_10006480_T-6499.xml,15038,R_G1,R_G1:15,20,R_G1,R_G1:15,domain_dpll,vp,,,,,True,2,15,0,inf,0,0.0014965534210205078,4.57763671875e-05,0.00028896331787109375,0.0008065700531005859,0.0014984607696533203,0.0002307891845703125,0.0,0.0,0.0,0.0,0.00436711311340332,0.7654297351837158,
DEU_MONAMerge-2_10006660_T-6679.xml,15184,R_G1,R_G1:18,20,R_G1,R_G1:18,domain_dpll,vp,,,,,True,2,18,0,inf,0,0.0014843940734863281,3.695487976074219e-05,0.0002529621124267578,0.0006783008575439453,0.0012426376342773438,0.00020265579223632812,0.0,0.0,0.0,0.0,0.0038979053497314453,0.8050131797790527,
DEU_MONAMerge-2_10006660_T-6679.xml,15192,R_G1,R_G1:10,20,R_G1,R_G1:10,domain_dpll,vp,,,,,True,1,10,0,inf,0,0.0014629364013671875,1.6927719116210938e-05,0.00018024444580078125,0.00028324127197265625,0.0022258758544921875,0.0004432201385498047,0.0,0.0,0.0,0.0,0.004612445831298828,0.8197231292724609,
DEU_MONAMerge-2_10006660_T-6679.xml,15200,R_G1,R_G1:12,20,R_G1,R_G1:12,domain_dpll,vp,,,,,True,1,12,0,inf,0,0.0015325546264648438,1.5974044799804688e-05,2.8848648071289062e-05,0.00029587745666503906,0.0021779537200927734,0.00026345252990722656,0.0,0.0,0.0,0.0,0.0043146610260009766,0.8465828895568848,
DEU_MONAMerge-2_10006820_T-6839.xml,15281,R_G1,R_G1:7,20,R_G1,R_G1:7,domain_dpll,vp,,,,,True,1,7,0,inf,0,0.001390695571899414,2.002716064453125e-05,3.0279159545898438e-05,0.0002906322479248047,0.0025663375854492188,0.00031304359436035156,0.0,0.0,0.0,0.0,0.004611015319824219,0.7974140644073486,
DEU_MONAMerge-2_10007040_T-7059.xml,15491,R_G1,R_G1:6,20,R_G1,R_G1:6,domain_dpll,vp,,,,,True,1,6,0,inf,0,0.00151824951171875,2.0503997802734375e-05,0.00022268295288085938,0.0004203319549560547,0.002791166305541992,0.00031828880310058594,0.0,0.0,0.0,0.0,0.0052912235260009766,0.7525143623352051,
DEU_MONAMerge-2_10007160_T-7179.xml,15645,R_G1,R_G1:14,20,R_G1,R_G1:14,domain_dpll,vp,,,,,True,2,14,0,inf,0,0.0017070770263671875,3.528594970703125e-05,0.0002219676971435547,0.00030112266540527344,0.002169370651245117,0.00021696090698242188,0.0,0.0,0.0,0.0,0.004651784896850586,0.8506009578704834,
DEU_MONAMerge-2_10007240_T-7259.xml,15774,R_G1,R_G1:11,20,R_G1,R_G1:11,domain_dpll,vp,,,,,True,1,11,0,inf,0,0.0014133453369140625,1.6450881958007812e-05,0.00021004676818847656,0.0003643035888671875,0.0019910335540771484,0.00024819374084472656,0.0,0.0,0.0,0.0,0.004243373870849609,0.7893199920654297,
DEU_MONAMerge-2_1000840_T-859.xml,10847,R_G1,R_G1:15,20,R_G1,R_G1:15,domain_dpll,vp,,,,,True,2,15,0,inf,0,0.0015037059783935547,4.696846008300781e-05,0.0003044605255126953,0.0008294582366943359,0.0012691020965576172,0.0001990795135498047,0.0,0.0,0.0,0.0,0.004152774810791016,0.8431355953216553,
DEU_MONAMerge-2_1000980_T-999.xml,10963,R_G1,R_G1:11,20,R_G1,R_G1:11,domain_dpll,vp,,,,,True,2,11,0,inf,0,0.0015106201171875,3.5762786865234375e-05,0.0002779960632324219,0.0007328987121582031,0.0012755393981933594,0.0002281665802001953,0.0,0.0,0.0,0.0,0.004060983657836914,0.7793700695037842,
DEU_MONAMerge-2_1001100_T-119.xml,10081,R_G1,R_G1:11,20,R_G1,R_G1:11,domain_dpll,vp,,,,,True,1,11,0,inf,0,0.0014469623565673828,1.7404556274414062e-05,2.8848648071289062e-05,0.0002818107604980469,0.0018465518951416016,0.00020647048950195312,0.0,0.0,0.0,0.0,0.0038280487060546875,0.7980883121490479,
DEU_MONAMerge-2_1001100_T-119.xml,10090,R_G1,R_G1:17,20,R_G1,R_G1:17,domain_dpll,vp,,,,,True,1,17,0,inf,0,0.0015866756439208984,1.811981201171875e-05,0.00023746490478515625,0.00041675567626953125,0.0021359920501708984,0.00031065940856933594,0.0,0.0,0.0,0.0,0.004705667495727539,0.7832784652709961,
DEU_MONAMerge-2_10011100_T-1119.xml,10920,R_G1,R_G1:18,20,R_G1,R_G1:18,domain_dpll,vp,,,,,True,2,18,0,inf,0,0.0013973712921142578,5.364418029785156e-05,0.0002639293670654297,0.0006814002990722656,0.0012774467468261719,0.00018024444580078125,0.0,0.0,0.0,0.0,0.003854036331176758,0.8558106422424316,
DEU_MONAMerge-2_10011100_T-1119.xml,10932,R_G1,R_G1:18,20,R_G1,R_G1:18,domain_dpll,vp,,,,,True,2,18,0,inf,0,0.0017218589782714844,4.9591064453125e-05,0.00030231475830078125,0.0010614395141601562,0.002284526824951172,0.0004048347473144531,0.0,0.0,0.0,0.0,0.005824565887451172,0.8712339401245117,
DEU_MONAMerge-2_10011120_T-1139.xml,10951,R_G1,R_G1:13,20,R_G1,R_G1:13,domain_dpll,vp,,,,,True,2,13,0,inf,0,0.0015590190887451172,3.743171691894531e-05,0.00027441978454589844,0.0007326602935791016,0.0015761852264404297,0.0003476142883300781,0.0,0.0,0.0,0.0,0.00452733039855957,0.8366787433624268,
DEU_MONAMerge-2_10011180_T-1199.xml,11007,R_G1,R_G1:11,20,R_G1,R_G1:11,domain_dpll,vp,,,,,True,2,11,0,inf,0,0.0014312267303466797,3.504753112792969e-05,0.0002696514129638672,0.0007266998291015625,0.0013420581817626953,0.000202178955078125,0.0,0.0,0.0,0.0,0.004006862640380859,0.8109159469604492,
DEU_MONAMerge-2_1001120_T-139.xml,10100,R_G1,R_G1:18,20,R_G1,R_G1:18,domain_dpll,vp,,,,,True,2,18,0,inf,0,0.0015001296997070312,3.8623809814453125e-05,0.0004115104675292969,0.0007669925689697266,0.0013425350189208984,0.00020813941955566406,0.0,0.0,0.0,0.0,0.00426793098449707,0.7606079578399658,
