scenario_id,ego_id,sat_solver_mode,repairer_type,success,iterations,tv,tc,updated_tv,domain_dict_size,domain_dict_time,sat_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,compliance_check_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_LocationALower-31_239_T-1,16,domain_dpll,vp,True,2,4,0,inf,0,0.002810955047607422,0.00012826919555664062,0.0005023479461669922,0.00049591064453125,0.0030934810638427734,0.0003657341003417969,0.0,0.0,0.0,0.0,0.007396697998046875,3.534313201904297,
DEU_LocationALower-31_239_T-1,16,domain_dpll,smt,False,4,4,3,,0,0.0,0.0003230571746826172,0.0,0.0,0.0,0.0,0.0,0.2173464298248291,0,0,0.21766948699951172,7.076390504837036,repair returned None
DEU_LocationALower-31_24_T-1,13,domain_dpll,vp,True,1,16,0,inf,0,0.0023107528686523438,4.982948303222656e-05,0.0004165172576904297,0.0004699230194091797,0.0028820037841796875,0.0004115104675292969,0.0,0.0,0.0,0.0,0.006540536880493164,3.173203468322754,
DEU_LocationALower-31_24_T-1,13,domain_dpll,smt,True,1,16,15,inf,0,0.0,6.914138793945312e-05,0.0,0.0,0.0,0.0,0.0,0.05142354965209961,0.03877830505371094,0.08781647682189941,0.17808747291564941,6.013084650039673,
DEU_LocationALower-31_31_T-1,15,domain_dpll,vp,True,1,3,0,inf,0,0.0029001235961914062,4.601478576660156e-05,0.0004451274871826172,0.0004642009735107422,0.005036592483520508,0.0004949569702148438,0.0,0.0,0.0,0.0,0.009387016296386719,3.029557943344116,
DEU_LocationALower-31_31_T-1,15,domain_dpll,smt,True,1,3,2,inf,0,0.0,5.5789947509765625e-05,0.0,0.0,0.0,0.0,0.0,0.020589351654052734,0.13250279426574707,0.25729846954345703,0.4104464054107666,4.339996099472046,
DEU_LocationALower-31_47_T-1,13,domain_dpll,vp,True,1,7,0,inf,0,0.0026760101318359375,6.318092346191406e-05,0.0011730194091796875,0.0004849433898925781,0.0035648345947265625,0.00040340423583984375,0.0,0.0,0.0,0.0,0.008365392684936523,2.839275598526001,
DEU_LocationALower-31_47_T-1,13,domain_dpll,smt,True,1,7,6,inf,0,0.0,4.553794860839844e-05,0.0,0.0,0.0,0.0,0.0,0.07204437255859375,0.06404709815979004,0.15302300453186035,0.28916001319885254,4.26168417930603,
DEU_LocationALower-32_117_T-1,17,domain_dpll,vp,True,1,9,0,inf,0,0.005275726318359375,9.179115295410156e-05,0.002092599868774414,0.0010578632354736328,0.004960298538208008,0.0005733966827392578,0.0,0.0,0.0,0.0,0.014051675796508789,3.327141046524048,
DEU_LocationALower-32_117_T-1,17,domain_dpll,smt,False,4,9,8,,0,0.0,0.0002262592315673828,0.0,0.0,0.0,0.0,0.0,0.1807422637939453,0,0,0.1809685230255127,3.951941728591919,repair returned None
DEU_LocationALower-32_136_T-1,16,domain_dpll,vp,True,1,11,0,inf,0,0.004748821258544922,6.4849853515625e-05,0.0009324550628662109,0.0010232925415039062,0.004214048385620117,0.0019040107727050781,0.0,0.0,0.0,0.0,0.01288747787475586,2.599311113357544,
DEU_LocationALower-32_136_T-1,16,domain_dpll,smt,True,1,11,10,inf,0,0.0,5.459785461425781e-05,0.0,0.0,0.0,0.0,0.0,0.024079084396362305,0.08751225471496582,0.1500091552734375,0.2616550922393799,4.365990877151489,
DEU_LocationALower-32_186_T-1,12,domain_dpll,vp,True,1,2,0,inf,0,0.006216526031494141,6.842613220214844e-05,0.003768444061279297,0.0007817745208740234,0.007029533386230469,0.0004382133483886719,0.0,0.0,0.0,0.0,0.01830291748046875,2.2504355907440186,
DEU_LocationALower-32_186_T-1,12,domain_dpll,smt,True,1,2,1,inf,0,0.0,5.936622619628906e-05,0.0,0.0,0.0,0.0,0.0,0.01076817512512207,0.1661548614501953,0.258439302444458,0.4354217052459717,4.398187875747681,
DEU_LocationALower-32_70_T-1,14,domain_dpll,vp,True,1,2,0,inf,0,0.0026171207427978516,5.9604644775390625e-05,0.0005006790161132812,0.0004780292510986328,0.0028455257415771484,0.0003829002380371094,0.0,0.0,0.0,0.0,0.006883859634399414,3.362183094024658,
DEU_LocationALower-32_70_T-1,14,domain_dpll,smt,True,1,2,1,inf,0,0.0,8.821487426757812e-05,0.0,0.0,0.0,0.0,0.0,0.02078557014465332,0.22696256637573242,0.2615823745727539,0.5094187259674072,4.857579469680786,
DEU_LocationALower-32_84_T-1,13,domain_dpll,vp,True,1,8,0,inf,0,0.005152225494384766,7.319450378417969e-05,0.0008938312530517578,0.0010383129119873047,0.010630607604980469,0.001775979995727539,0.0,0.0,0.0,0.0,0.019564151763916016,2.6433825492858887,
DEU_LocationALower-32_84_T-1,13,domain_dpll,smt,True,1,8,7,inf,0,0.0,6.961822509765625e-05,0.0,0.0,0.0,0.0,0.0,0.0386044979095459,0.10851359367370605,0.22707462310791016,0.37426233291625977,4.0624330043792725,
DEU_LocationALower-33_142_T-1,10,domain_dpll,vp,True,1,5,0,inf,0,0.0020503997802734375,4.4345855712890625e-05,0.0005538463592529297,0.0007042884826660156,0.0034329891204833984,0.00047469139099121094,0.0,0.0,0.0,0.0,0.007260560989379883,3.0261881351470947,
