scenario_id,scenario_path,ego_id,rule,repairer_type,planner,constraint_mode,sat_solver_mode,extend_acceleration_reference_path,attempted_smt_configurations,success,iterations,successful_repair_mode,deceleration_iterations,acceleration_iterations,tv,tc,updated_tv,domain_dict_size,predicate_value_estimate_time,vp_planning_time,constraint_extract_time,sat_solve_time,domain_dict_time,sat_time,clcs_time,constraint_extraction_time,constraint_conversion_time,lp_time,trajectory_build_time,tc_search_time,reach_set_time,optimization_time,core_total_time,wall_time,error
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26.xml,10288,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,11,0,inf,8,0.004393577575683594,0.004240751266479492,0.0009942054748535156,0.0001583099365234375,0.004393577575683594,0.0001583099365234375,0.0013766288757324219,0.00010585784912109375,0.0008883476257324219,0.003622770309448242,0.00061798095703125,0.0,0.0,0.0,0.009786844253540039,5.485912322998047,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26.xml,10288,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,11,0,inf,0,0.0,0.004227876663208008,0.002252340316772461,0.000141143798828125,0.0,0.000141143798828125,0.0015256404876708984,0.0013301372528076172,0.0009222030639648438,0.0035924911499023438,0.0006353855133056641,0.0,0.0,0.0,0.006621360778808594,6.014189720153809,
DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_83820_T-3839_in5_safe_variant_26.xml,10288,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,20,,,,11,1.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.034184217453003,17.85682773590088,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27.xml,10331,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,14,0,inf,8,0.006186246871948242,0.004998922348022461,0.0012950897216796875,0.00015544891357421875,0.006186246871948242,0.00015544891357421875,0.0022385120391845703,8.702278137207031e-05,0.0012080669403076172,0.00474238395690918,0.00025653839111328125,0.0,0.0,0.0,0.01263570785522461,5.558752059936523,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27.xml,10331,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,14,0,inf,0,0.0,0.004471778869628906,0.0017130374908447266,0.00012135505676269531,0.0,0.00012135505676269531,0.0024056434631347656,0.0004649162292480469,0.0012481212615966797,0.004212379455566406,0.0002593994140625,0.0,0.0,0.0,0.006306171417236328,6.048683404922485,
DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_84280_T-4299_in5_safe_variant_27.xml,10331,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,2,,,,14,13.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3055067062377929,14.38024926185608,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32.xml,10562,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,4,0,inf,8,0.00445556640625,0.004655361175537109,0.0010645389556884766,0.0001468658447265625,0.00445556640625,0.0001468658447265625,0.0022401809692382812,0.00010585784912109375,0.0009586811065673828,0.004413127899169922,0.0002422332763671875,0.0,0.0,0.0,0.010322332382202148,4.748805046081543,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32.xml,10562,R_IN5,vp,2,1,dpll,True,,True,1,deceleration,1,0,4,0,inf,0,0.0,0.004628181457519531,0.0017094612121582031,0.00013399124145507812,0.0,0.00013399124145507812,0.0022885799407958984,0.0005600452423095703,0.0011494159698486328,0.004360675811767578,0.0002675056457519531,0.0,0.0,0.0,0.0064716339111328125,5.058724880218506,
DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenFrankenburg-1_295880_T-5899_in5_safe_variant_32.xml,10562,R_IN5,smt,2,2,dpll,,p1_c2:fail;p2_c2:ok,True,2,,,,4,1.0,inf,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126478672027588,55.920265436172485,
DEU_AachenBendplatz-1_12960_T-979_in5_safe_variant_34,/data_linux/Lab/commonroad-repairer-vp/scenarios/in5_generate/DEU_AachenBendplatz-1_12960_T-979_in5_safe_variant_34.xml,10047,R_IN5,vp,2,1,domain_dpll,True,,True,1,deceleration,1,0,14,0,inf,8,0.005131721496582031,0.00323486328125,0.0011343955993652344,0.0001659393310546875,0.005131721496582031,0.0001659393310546875,0.0013895034790039062,9.226799011230469e-05,0.0010421276092529297,0.002978801727294922,0.0002560615539550781,0.0,0.0,0.0,0.009666919708251953,5.491235017776489,
